fecha_dia,anyo,mes,ciudad,total_envios,envios_entregados,envios_incidencias,envios_devueltos,pct_sla_cumplido,pct_incidencia,tiempo_medio_transito_h,facturacion_total
2024-05-18,2024,5,Sevilla,3,2,1,0,33.33,33.33,17.06,49.49
2024-05-18,2024,5,Valencia,1,0,0,1,0.0,0.0,,7.83
2024-05-19,2024,5,Barcelona,4,4,0,0,50.0,0.0,18.02,51.94
2024-05-19,2024,5,Bilbao,3,3,0,0,100.0,0.0,14.54,13.93
2024-05-19,2024,5,Madrid,11,10,1,0,81.82,9.09,12.66,109.66
2024-05-19,2024,5,Valencia,3,2,0,1,66.67,0.0,23.15,42.09
2024-05-20,2024,5,Barcelona,4,4,0,0,25.0,0.0,29.88,42.15
2024-05-20,2024,5,Bilbao,5,3,1,1,20.0,20.0,21.36,73.24
2024-05-20,2024,5,Madrid,23,23,0,0,73.91,0.0,17.18,279.87
2024-05-20,2024,5,Sevilla,9,7,1,1,44.44,11.11,21.78,124.69
2024-05-20,2024,5,Valencia,5,5,0,0,40.0,0.0,22.2,57.75
2024-05-21,2024,5,Barcelona,17,13,2,2,47.06,11.76,19.85,171.29
2024-05-21,2024,5,Bilbao,8,8,0,0,62.5,0.0,19.91,89.86
2024-05-21,2024,5,Madrid,18,14,3,1,50.0,16.67,22.32,165.6
2024-05-21,2024,5,Sevilla,7,7,0,0,71.43,0.0,20.66,73.7
2024-05-21,2024,5,Valencia,11,8,2,1,18.18,18.18,27.63,122.19
2024-05-22,2024,5,Barcelona,14,12,0,2,50.0,0.0,19.04,149.14
2024-05-22,2024,5,Bilbao,10,7,2,1,60.0,20.0,19.5,116.92
2024-05-22,2024,5,Madrid,24,19,5,0,41.67,20.83,22.29,240.66
2024-05-22,2024,5,Sevilla,10,6,4,0,40.0,40.0,22.55,129.84
2024-05-22,2024,5,Valencia,8,7,1,0,50.0,12.5,23.65,94.62
2024-05-23,2024,5,Barcelona,7,7,0,0,100.0,0.0,11.6,85.3
2024-05-23,2024,5,Bilbao,5,3,1,1,40.0,20.0,13.81,72.91
2024-05-23,2024,5,Madrid,22,16,4,2,50.0,18.18,19.37,209.86
2024-05-23,2024,5,Sevilla,9,6,2,1,33.33,22.22,20.95,105.88
2024-05-23,2024,5,Valencia,7,6,0,1,57.14,0.0,17.99,79.02
2024-05-24,2024,5,Barcelona,10,9,0,1,20.0,0.0,27.89,86.93
2024-05-24,2024,5,Bilbao,4,3,1,0,50.0,25.0,19.46,39.2
2024-05-24,2024,5,Madrid,22,20,2,0,27.27,9.09,26.71,246.56
2024-05-24,2024,5,Sevilla,4,2,2,0,50.0,50.0,10.89,50.11
2024-05-24,2024,5,Valencia,5,4,1,0,60.0,20.0,16.86,61.56
2024-05-25,2024,5,Barcelona,11,10,1,0,36.36,9.09,25.51,109.86
2024-05-25,2024,5,Bilbao,3,3,0,0,66.67,0.0,22.31,30.52
2024-05-25,2024,5,Madrid,10,9,0,1,70.0,0.0,18.38,100.82
2024-05-25,2024,5,Sevilla,2,1,1,0,50.0,50.0,8.17,17.65
2024-05-25,2024,5,Valencia,5,4,1,0,60.0,20.0,18.66,57.21
2024-05-26,2024,5,Barcelona,6,2,3,1,16.67,50.0,27.96,54.23
2024-05-26,2024,5,Bilbao,2,2,0,0,100.0,0.0,12.09,16.55
2024-05-26,2024,5,Madrid,6,6,0,0,66.67,0.0,20.15,53.73
2024-05-26,2024,5,Sevilla,1,1,0,0,100.0,0.0,15.82,14.35
2024-05-26,2024,5,Valencia,2,1,1,0,0.0,50.0,32.98,19.57
2024-05-27,2024,5,Barcelona,9,7,0,2,55.56,0.0,17.17,87.78
2024-05-27,2024,5,Bilbao,7,6,1,0,42.86,14.29,25.11,93.49
2024-05-27,2024,5,Madrid,20,16,1,3,70.0,5.0,16.53,226.88
2024-05-27,2024,5,Sevilla,5,4,1,0,60.0,20.0,20.28,43.22
2024-05-27,2024,5,Valencia,3,3,0,0,100.0,0.0,7.92,26.2
2024-05-28,2024,5,Barcelona,14,12,2,0,64.29,14.29,17.43,135.61
2024-05-28,2024,5,Bilbao,5,2,2,1,0.0,40.0,34.11,54.18
2024-05-28,2024,5,Madrid,14,12,2,0,50.0,14.29,23.15,133.77
2024-05-28,2024,5,Sevilla,5,5,0,0,80.0,0.0,12.5,65.03
2024-05-28,2024,5,Valencia,8,8,0,0,50.0,0.0,24.45,106.41
2024-05-29,2024,5,Barcelona,9,9,0,0,44.44,0.0,22.68,93.28
2024-05-29,2024,5,Bilbao,4,4,0,0,75.0,0.0,20.33,43.32
2024-05-29,2024,5,Madrid,19,17,1,1,52.63,5.26,17.19,186.28
2024-05-29,2024,5,Sevilla,6,5,0,1,50.0,0.0,17.09,62.25
2024-05-29,2024,5,Valencia,5,5,0,0,80.0,0.0,19.9,57.32
2024-05-30,2024,5,Barcelona,16,13,2,1,50.0,12.5,20.31,175.07
2024-05-30,2024,5,Bilbao,4,4,0,0,100.0,0.0,13.33,37.04
2024-05-30,2024,5,Madrid,21,20,1,0,47.62,4.76,21.65,248.08
2024-05-30,2024,5,Sevilla,6,6,0,0,66.67,0.0,20.83,55.44
2024-05-30,2024,5,Valencia,8,7,1,0,50.0,12.5,19.74,75.13
2024-05-31,2024,5,Barcelona,13,10,2,1,53.85,15.38,15.87,132.96
2024-05-31,2024,5,Bilbao,3,2,0,1,33.33,0.0,23.5,24.78
2024-05-31,2024,5,Madrid,21,20,0,1,57.14,0.0,20.11,244.98
2024-05-31,2024,5,Sevilla,10,9,1,0,70.0,10.0,18.03,111.01
2024-05-31,2024,5,Valencia,7,6,0,1,71.43,0.0,21.32,51.8
2024-06-01,2024,6,Barcelona,7,7,0,0,100.0,0.0,10.92,70.53
2024-06-01,2024,6,Bilbao,3,3,0,0,66.67,0.0,18.25,43.08
2024-06-01,2024,6,Madrid,15,9,4,2,53.33,26.67,17.86,138.38
2024-06-01,2024,6,Sevilla,7,6,1,0,71.43,14.29,15.6,86.14
2024-06-01,2024,6,Valencia,3,3,0,0,66.67,0.0,25.64,22.16
2024-06-02,2024,6,Barcelona,6,5,1,0,83.33,16.67,10.8,57.12
2024-06-02,2024,6,Bilbao,1,1,0,0,0.0,0.0,26.63,12.04
2024-06-02,2024,6,Madrid,5,5,0,0,100.0,0.0,12.14,43.1
2024-06-02,2024,6,Sevilla,3,1,1,1,0.0,33.33,24.45,42.93
2024-06-02,2024,6,Valencia,2,2,0,0,100.0,0.0,9.49,22.87
2024-06-03,2024,6,Barcelona,16,14,1,1,56.25,6.25,19.8,163.32
2024-06-03,2024,6,Bilbao,3,3,0,0,66.67,0.0,13.65,40.65
2024-06-03,2024,6,Madrid,22,20,2,0,63.64,9.09,18.94,189.75
2024-06-03,2024,6,Sevilla,8,7,1,0,50.0,12.5,20.31,49.65
2024-06-03,2024,6,Valencia,10,8,1,1,50.0,10.0,23.38,93.86
2024-06-04,2024,6,Barcelona,18,15,1,2,44.44,5.56,23.48,227.61
2024-06-04,2024,6,Bilbao,1,1,0,0,100.0,0.0,4.77,4.57
2024-06-04,2024,6,Madrid,21,17,1,3,47.62,4.76,21.54,193.19
2024-06-04,2024,6,Sevilla,7,4,2,1,57.14,28.57,15.01,69.22
2024-06-04,2024,6,Valencia,9,7,0,2,44.44,0.0,21.23,110.13
2024-06-05,2024,6,Barcelona,10,8,2,0,70.0,20.0,17.67,106.49
2024-06-05,2024,6,Bilbao,2,1,1,0,50.0,50.0,18.87,9.72
2024-06-05,2024,6,Madrid,12,10,2,0,41.67,16.67,22.62,144.13
2024-06-05,2024,6,Sevilla,6,5,1,0,66.67,16.67,16.47,50.4
2024-06-05,2024,6,Valencia,9,8,1,0,66.67,11.11,18.87,85.7
2024-06-06,2024,6,Barcelona,9,9,0,0,55.56,0.0,22.44,99.45
2024-06-06,2024,6,Bilbao,5,3,1,1,40.0,20.0,19.61,68.79
2024-06-06,2024,6,Madrid,19,18,1,0,42.11,5.26,24.92,221.32
2024-06-06,2024,6,Sevilla,3,3,0,0,100.0,0.0,8.65,29.58
2024-06-06,2024,6,Valencia,6,3,2,1,16.67,33.33,24.72,73.76
2024-06-07,2024,6,Barcelona,11,11,0,0,27.27,0.0,25.97,96.42
2024-06-07,2024,6,Bilbao,7,6,0,1,28.57,0.0,24.44,87.26
2024-06-07,2024,6,Madrid,23,20,2,1,43.48,8.7,22.28,230.57
2024-06-07,2024,6,Sevilla,8,5,3,0,50.0,37.5,17.14,96.09
2024-06-07,2024,6,Valencia,9,8,1,0,55.56,11.11,20.5,93.7
2024-06-08,2024,6,Barcelona,15,12,2,1,40.0,13.33,22.46,168.44
2024-06-08,2024,6,Bilbao,1,1,0,0,100.0,0.0,5.13,11.31
2024-06-08,2024,6,Madrid,9,8,0,1,44.44,0.0,22.51,76.93
2024-06-08,2024,6,Sevilla,2,1,0,1,50.0,0.0,11.45,13.39
2024-06-08,2024,6,Valencia,3,3,0,0,66.67,0.0,20.03,33.58
2024-06-09,2024,6,Barcelona,2,1,1,0,50.0,50.0,18.67,24.03
2024-06-09,2024,6,Bilbao,3,1,0,2,33.33,0.0,15.4,32.84
2024-06-09,2024,6,Madrid,4,3,1,0,0.0,25.0,25.63,41.85
2024-06-09,2024,6,Sevilla,4,4,0,0,50.0,0.0,22.14,46.71
2024-06-09,2024,6,Valencia,5,5,0,0,80.0,0.0,18.43,64.97
2024-06-10,2024,6,Barcelona,13,11,2,0,53.85,15.38,19.48,119.76
2024-06-10,2024,6,Bilbao,3,2,1,0,33.33,33.33,27.89,34.18
2024-06-10,2024,6,Madrid,22,19,2,1,50.0,9.09,20.67,250.66
2024-06-10,2024,6,Sevilla,5,4,0,1,80.0,0.0,13.8,58.43
2024-06-10,2024,6,Valencia,6,5,1,0,33.33,16.67,19.9,65.81
2024-06-11,2024,6,Barcelona,11,11,0,0,45.45,0.0,21.26,117.09
2024-06-11,2024,6,Bilbao,8,7,1,0,37.5,12.5,24.36,114.13
2024-06-11,2024,6,Madrid,18,16,2,0,50.0,11.11,21.83,158.14
2024-06-11,2024,6,Sevilla,5,5,0,0,100.0,0.0,12.83,44.01
2024-06-11,2024,6,Valencia,5,4,1,0,80.0,20.0,19.25,70.29
2024-06-12,2024,6,Barcelona,19,18,1,0,68.42,5.26,19.87,231.93
2024-06-12,2024,6,Bilbao,6,5,0,1,66.67,0.0,19.39,72.95
2024-06-12,2024,6,Madrid,18,15,2,1,61.11,11.11,20.07,178.61
2024-06-12,2024,6,Sevilla,2,2,0,0,50.0,0.0,16.95,25.92
2024-06-12,2024,6,Valencia,4,4,0,0,50.0,0.0,20.18,39.19
2024-06-13,2024,6,Barcelona,9,9,0,0,100.0,0.0,11.72,100.03
2024-06-13,2024,6,Bilbao,1,0,1,0,0.0,100.0,,11.04
2024-06-13,2024,6,Madrid,18,16,2,0,44.44,11.11,21.92,206.86
2024-06-13,2024,6,Sevilla,6,6,0,0,66.67,0.0,19.81,62.32
2024-06-13,2024,6,Valencia,11,10,0,1,72.73,0.0,18.62,136.91
2024-06-14,2024,6,Barcelona,15,10,4,1,53.33,26.67,17.98,148.91
2024-06-14,2024,6,Bilbao,5,3,0,2,60.0,0.0,12.71,66.74
2024-06-14,2024,6,Madrid,27,21,5,1,55.56,18.52,18.87,264.48
2024-06-14,2024,6,Sevilla,11,8,3,0,45.45,27.27,19.72,98.59
2024-06-14,2024,6,Valencia,8,7,1,0,50.0,12.5,20.05,96.16
2024-06-15,2024,6,Barcelona,5,5,0,0,40.0,0.0,21.94,45.11
2024-06-15,2024,6,Bilbao,2,2,0,0,0.0,0.0,27.31,18.91
2024-06-15,2024,6,Madrid,6,5,1,0,33.33,16.67,18.43,75.04
2024-06-15,2024,6,Sevilla,2,2,0,0,50.0,0.0,23.56,24.57
2024-06-15,2024,6,Valencia,3,2,1,0,66.67,33.33,17.7,22.43
2024-06-16,2024,6,Barcelona,7,7,0,0,85.71,0.0,15.4,66.13
2024-06-16,2024,6,Madrid,9,8,1,0,55.56,11.11,20.04,79.63
2024-06-16,2024,6,Sevilla,4,4,0,0,75.0,0.0,20.34,55.13
2024-06-16,2024,6,Valencia,3,3,0,0,33.33,0.0,23.58,36.66
2024-06-17,2024,6,Barcelona,13,10,1,2,30.77,7.69,25.24,174.3
2024-06-17,2024,6,Bilbao,6,5,1,0,50.0,16.67,19.5,51.7
2024-06-17,2024,6,Madrid,19,16,3,0,52.63,15.79,22.05,192.62
2024-06-17,2024,6,Sevilla,7,6,0,1,85.71,0.0,14.3,76.67
2024-06-17,2024,6,Valencia,7,6,1,0,28.57,14.29,25.34,83.53
2024-06-18,2024,6,Barcelona,9,7,0,2,33.33,0.0,23.06,77.33
2024-06-18,2024,6,Bilbao,6,5,1,0,66.67,16.67,19.65,72.63
2024-06-18,2024,6,Madrid,19,17,0,2,68.42,0.0,17.76,168.98
2024-06-18,2024,6,Sevilla,4,3,1,0,75.0,25.0,17.73,36.96
2024-06-18,2024,6,Valencia,6,6,0,0,33.33,0.0,23.96,48.62
2024-06-19,2024,6,Barcelona,13,11,2,0,61.54,15.38,18.61,160.77
2024-06-19,2024,6,Bilbao,4,4,0,0,100.0,0.0,15.91,28.69
2024-06-19,2024,6,Madrid,18,15,3,0,77.78,16.67,15.13,191.47
2024-06-19,2024,6,Sevilla,6,6,0,0,83.33,0.0,18.38,70.58
2024-06-19,2024,6,Valencia,4,4,0,0,75.0,0.0,13.39,43.95
2024-06-20,2024,6,Barcelona,9,7,2,0,44.44,22.22,22.21,83.23
2024-06-20,2024,6,Bilbao,3,3,0,0,100.0,0.0,14.23,29.8
2024-06-20,2024,6,Madrid,21,20,0,1,57.14,0.0,22.07,226.41
2024-06-20,2024,6,Sevilla,5,5,0,0,20.0,0.0,29.27,67.46
2024-06-20,2024,6,Valencia,15,12,3,0,46.67,20.0,20.45,167.62
2024-06-21,2024,6,Barcelona,14,14,0,0,57.14,0.0,19.08,189.82
2024-06-21,2024,6,Bilbao,1,1,0,0,100.0,0.0,5.38,8.55
2024-06-21,2024,6,Madrid,21,20,1,0,57.14,4.76,19.76,209.22
2024-06-21,2024,6,Sevilla,9,8,0,1,55.56,0.0,21.1,101.81
2024-06-21,2024,6,Valencia,7,6,0,1,42.86,0.0,23.66,71.92
2024-06-22,2024,6,Barcelona,11,11,0,0,72.73,0.0,18.69,121.87
2024-06-22,2024,6,Bilbao,2,2,0,0,100.0,0.0,11.72,19.46
2024-06-22,2024,6,Madrid,6,5,1,0,50.0,16.67,23.76,56.62
2024-06-22,2024,6,Sevilla,3,2,1,0,33.33,33.33,23.43,47.86
2024-06-22,2024,6,Valencia,5,5,0,0,80.0,0.0,13.86,66.4
2024-06-23,2024,6,Barcelona,7,7,0,0,57.14,0.0,21.34,75.72
2024-06-23,2024,6,Bilbao,1,1,0,0,0.0,0.0,26.27,14.1
2024-06-23,2024,6,Madrid,5,4,0,1,40.0,0.0,25.43,50.08
2024-06-23,2024,6,Sevilla,1,1,0,0,0.0,0.0,24.25,13.07
2024-06-23,2024,6,Valencia,5,2,2,1,40.0,40.0,15.95,57.17
2024-06-24,2024,6,Barcelona,19,15,3,1,36.84,15.79,21.6,248.32
2024-06-24,2024,6,Bilbao,5,3,1,1,40.0,20.0,23.68,55.65
2024-06-24,2024,6,Madrid,25,21,3,1,48.0,12.0,18.46,268.91
2024-06-24,2024,6,Sevilla,7,7,0,0,28.57,0.0,26.5,58.85
2024-06-24,2024,6,Valencia,6,5,1,0,66.67,16.67,21.62,74.95
2024-06-25,2024,6,Barcelona,14,13,1,0,42.86,7.14,22.85,165.6
2024-06-25,2024,6,Bilbao,4,2,2,0,25.0,50.0,20.07,33.72
2024-06-25,2024,6,Madrid,21,17,4,0,52.38,19.05,20.22,207.82
2024-06-25,2024,6,Sevilla,8,6,1,1,62.5,12.5,18.54,78.45
2024-06-25,2024,6,Valencia,3,3,0,0,100.0,0.0,10.67,32.43
2024-06-26,2024,6,Barcelona,12,10,1,1,58.33,8.33,21.45,97.02
2024-06-26,2024,6,Bilbao,3,3,0,0,0.0,0.0,34.82,40.85
2024-06-26,2024,6,Madrid,14,12,2,0,42.86,14.29,23.31,164.17
2024-06-26,2024,6,Sevilla,7,6,0,1,42.86,0.0,22.1,85.66
2024-06-26,2024,6,Valencia,14,14,0,0,50.0,0.0,23.11,140.12
2024-06-27,2024,6,Barcelona,11,7,4,0,36.36,36.36,22.96,87.19
2024-06-27,2024,6,Bilbao,5,3,1,1,40.0,20.0,22.32,34.12
2024-06-27,2024,6,Madrid,18,15,2,1,66.67,11.11,16.01,209.03
2024-06-27,2024,6,Sevilla,6,4,2,0,16.67,33.33,23.16,73.47
2024-06-27,2024,6,Valencia,8,8,0,0,62.5,0.0,21.47,69.66
2024-06-28,2024,6,Barcelona,12,9,2,1,58.33,16.67,19.01,114.76
2024-06-28,2024,6,Bilbao,2,1,0,1,50.0,0.0,14.68,22.75
2024-06-28,2024,6,Madrid,30,27,3,0,63.33,10.0,20.52,367.8
2024-06-28,2024,6,Sevilla,2,2,0,0,50.0,0.0,20.84,23.54
2024-06-28,2024,6,Valencia,10,9,1,0,40.0,10.0,20.89,106.84
2024-06-29,2024,6,Barcelona,6,5,1,0,50.0,16.67,19.76,66.95
2024-06-29,2024,6,Bilbao,3,3,0,0,33.33,0.0,26.64,37.72
2024-06-29,2024,6,Madrid,7,6,1,0,42.86,14.29,22.76,77.71
2024-06-29,2024,6,Sevilla,4,3,1,0,25.0,25.0,20.68,46.21
2024-06-29,2024,6,Valencia,8,7,0,1,62.5,0.0,20.4,72.32
2024-06-30,2024,6,Barcelona,7,6,0,1,42.86,0.0,23.88,85.08
2024-06-30,2024,6,Bilbao,3,2,0,1,33.33,0.0,21.66,25.83
2024-06-30,2024,6,Madrid,5,5,0,0,60.0,0.0,21.28,40.13
2024-06-30,2024,6,Sevilla,5,4,1,0,40.0,20.0,22.23,50.32
2024-06-30,2024,6,Valencia,1,0,0,1,0.0,0.0,,6.0
2024-07-01,2024,7,Barcelona,9,8,1,0,66.67,11.11,22.2,92.05
2024-07-01,2024,7,Bilbao,5,4,1,0,40.0,20.0,22.96,51.13
2024-07-01,2024,7,Madrid,17,15,1,1,70.59,5.88,17.16,163.67
2024-07-01,2024,7,Sevilla,3,3,0,0,100.0,0.0,9.38,23.13
2024-07-01,2024,7,Valencia,7,6,0,1,57.14,0.0,18.65,54.99
2024-07-02,2024,7,Barcelona,14,10,2,2,35.71,14.29,21.79,132.58
2024-07-02,2024,7,Bilbao,2,2,0,0,100.0,0.0,23.02,30.85
2024-07-02,2024,7,Madrid,11,10,1,0,72.73,9.09,18.14,113.06
2024-07-02,2024,7,Sevilla,5,4,0,1,40.0,0.0,23.26,65.67
2024-07-02,2024,7,Valencia,4,4,0,0,75.0,0.0,17.93,57.2
2024-07-03,2024,7,Barcelona,12,10,2,0,75.0,16.67,18.49,115.1
2024-07-03,2024,7,Madrid,14,14,0,0,57.14,0.0,20.21,135.5
2024-07-03,2024,7,Sevilla,3,2,1,0,33.33,33.33,23.94,27.92
2024-07-03,2024,7,Valencia,10,9,0,1,30.0,0.0,22.77,116.24
2024-07-04,2024,7,Barcelona,9,7,1,1,44.44,11.11,19.85,91.16
2024-07-04,2024,7,Bilbao,7,6,1,0,57.14,14.29,22.17,72.77
2024-07-04,2024,7,Madrid,17,17,0,0,52.94,0.0,22.56,176.87
2024-07-04,2024,7,Sevilla,3,3,0,0,100.0,0.0,11.86,33.63
2024-07-04,2024,7,Valencia,5,3,2,0,20.0,40.0,28.26,65.66
2024-07-05,2024,7,Barcelona,8,8,0,0,50.0,0.0,20.42,76.59
2024-07-05,2024,7,Bilbao,6,5,1,0,66.67,16.67,18.44,63.96
2024-07-05,2024,7,Madrid,15,13,1,1,46.67,6.67,23.07,152.67
2024-07-05,2024,7,Sevilla,5,3,1,1,40.0,20.0,23.38,36.59
2024-07-05,2024,7,Valencia,3,3,0,0,33.33,0.0,23.13,46.52
2024-07-06,2024,7,Barcelona,4,4,0,0,100.0,0.0,16.18,39.55
2024-07-06,2024,7,Bilbao,1,1,0,0,0.0,0.0,25.08,7.08
2024-07-06,2024,7,Madrid,13,12,0,1,53.85,0.0,20.07,135.58
2024-07-06,2024,7,Sevilla,3,2,1,0,66.67,33.33,17.97,23.02
2024-07-06,2024,7,Valencia,5,5,0,0,20.0,0.0,23.89,43.46
2024-07-07,2024,7,Barcelona,3,2,1,0,33.33,33.33,19.95,37.43
2024-07-07,2024,7,Bilbao,1,1,0,0,0.0,0.0,34.42,4.84
2024-07-07,2024,7,Madrid,4,3,1,0,25.0,25.0,23.27,32.21
2024-07-07,2024,7,Sevilla,1,1,0,0,0.0,0.0,30.52,4.06
2024-07-07,2024,7,Valencia,2,2,0,0,50.0,0.0,24.7,31.52
2024-07-08,2024,7,Barcelona,17,16,0,1,70.59,0.0,18.42,158.88
2024-07-08,2024,7,Bilbao,2,2,0,0,100.0,0.0,20.09,13.26
2024-07-08,2024,7,Madrid,16,9,4,3,43.75,25.0,17.52,169.32
2024-07-08,2024,7,Sevilla,3,3,0,0,66.67,0.0,25.88,33.49
2024-07-08,2024,7,Valencia,7,6,1,0,57.14,14.29,18.98,68.59
2024-07-09,2024,7,Barcelona,8,7,1,0,25.0,12.5,26.68,78.86
2024-07-09,2024,7,Bilbao,1,1,0,0,0.0,0.0,27.1,10.88
2024-07-09,2024,7,Madrid,15,14,1,0,46.67,6.67,22.04,158.68
2024-07-09,2024,7,Sevilla,5,1,3,1,20.0,60.0,19.28,60.77
2024-07-09,2024,7,Valencia,3,1,0,2,33.33,0.0,22.85,19.82
2024-07-10,2024,7,Barcelona,6,6,0,0,83.33,0.0,16.79,50.74
2024-07-10,2024,7,Bilbao,1,1,0,0,100.0,0.0,14.13,6.66
2024-07-10,2024,7,Madrid,13,10,2,1,61.54,15.38,18.59,139.09
2024-07-10,2024,7,Sevilla,5,5,0,0,60.0,0.0,23.27,55.36
2024-07-10,2024,7,Valencia,8,8,0,0,62.5,0.0,21.39,71.27
2024-07-11,2024,7,Barcelona,10,9,1,0,50.0,10.0,18.67,91.55
2024-07-11,2024,7,Bilbao,4,4,0,0,25.0,0.0,23.6,32.76
2024-07-11,2024,7,Madrid,9,8,1,0,55.56,11.11,20.26,94.81
2024-07-11,2024,7,Sevilla,7,7,0,0,42.86,0.0,24.96,87.17
2024-07-11,2024,7,Valencia,8,8,0,0,75.0,0.0,19.48,76.03
2024-07-12,2024,7,Barcelona,8,6,1,1,50.0,12.5,17.01,94.01
2024-07-12,2024,7,Bilbao,5,5,0,0,80.0,0.0,21.15,50.53
2024-07-12,2024,7,Madrid,22,18,4,0,59.09,18.18,17.77,281.43
2024-07-12,2024,7,Sevilla,8,5,1,2,37.5,12.5,14.56,83.43
2024-07-12,2024,7,Valencia,5,5,0,0,60.0,0.0,18.68,66.46
2024-07-13,2024,7,Barcelona,4,3,1,0,25.0,25.0,24.11,54.3
2024-07-13,2024,7,Bilbao,1,1,0,0,100.0,0.0,20.72,9.03
2024-07-13,2024,7,Madrid,14,14,0,0,64.29,0.0,22.61,152.27
2024-07-13,2024,7,Sevilla,2,2,0,0,50.0,0.0,24.91,21.31
2024-07-13,2024,7,Valencia,2,2,0,0,100.0,0.0,12.44,16.51
2024-07-14,2024,7,Barcelona,2,2,0,0,0.0,0.0,31.45,22.98
2024-07-14,2024,7,Bilbao,3,3,0,0,33.33,0.0,26.73,44.82
2024-07-14,2024,7,Madrid,7,4,1,2,57.14,14.29,18.93,79.61
2024-07-15,2024,7,Barcelona,11,11,0,0,54.55,0.0,22.83,118.74
2024-07-15,2024,7,Bilbao,3,3,0,0,33.33,0.0,23.11,35.0
2024-07-15,2024,7,Madrid,17,13,3,1,41.18,17.65,20.85,193.58
2024-07-15,2024,7,Sevilla,4,4,0,0,75.0,0.0,21.19,40.1
2024-07-15,2024,7,Valencia,4,4,0,0,75.0,0.0,19.97,44.29
2024-07-16,2024,7,Barcelona,10,10,0,0,60.0,0.0,21.27,93.13
2024-07-16,2024,7,Bilbao,4,4,0,0,75.0,0.0,18.28,43.87
2024-07-16,2024,7,Madrid,15,12,0,3,33.33,0.0,23.77,163.06
2024-07-16,2024,7,Sevilla,4,3,1,0,75.0,25.0,15.23,41.49
2024-07-16,2024,7,Valencia,6,5,1,0,16.67,16.67,25.26,56.65
2024-07-17,2024,7,Barcelona,5,4,0,1,60.0,0.0,17.62,65.58
2024-07-17,2024,7,Bilbao,1,1,0,0,100.0,0.0,11.15,12.91
2024-07-17,2024,7,Madrid,17,13,3,1,52.94,17.65,20.41,178.15
2024-07-17,2024,7,Sevilla,3,3,0,0,100.0,0.0,19.74,34.6
2024-07-17,2024,7,Valencia,7,7,0,0,71.43,0.0,16.24,73.81
2024-07-18,2024,7,Barcelona,12,10,2,0,33.33,16.67,22.31,149.72
2024-07-18,2024,7,Bilbao,4,4,0,0,75.0,0.0,16.33,32.8
2024-07-18,2024,7,Madrid,17,16,1,0,58.82,5.88,21.87,191.26
2024-07-18,2024,7,Sevilla,5,4,1,0,80.0,20.0,14.92,72.87
2024-07-18,2024,7,Valencia,5,5,0,0,60.0,0.0,19.82,53.47
2024-07-19,2024,7,Barcelona,15,14,1,0,60.0,6.67,20.15,168.21
2024-07-19,2024,7,Bilbao,2,1,1,0,0.0,50.0,36.85,18.16
2024-07-19,2024,7,Madrid,24,22,1,1,37.5,4.17,22.98,225.92
2024-07-19,2024,7,Sevilla,3,3,0,0,33.33,0.0,24.42,33.11
2024-07-19,2024,7,Valencia,5,3,2,0,60.0,40.0,10.97,45.69
2024-07-20,2024,7,Barcelona,3,3,0,0,66.67,0.0,17.95,41.71
2024-07-20,2024,7,Bilbao,5,5,0,0,100.0,0.0,18.28,58.65
2024-07-20,2024,7,Madrid,11,11,0,0,72.73,0.0,16.6,138.07
2024-07-20,2024,7,Sevilla,3,3,0,0,100.0,0.0,13.22,27.9
2024-07-20,2024,7,Valencia,2,2,0,0,50.0,0.0,20.28,18.96
2024-07-21,2024,7,Barcelona,5,5,0,0,80.0,0.0,23.37,53.55
2024-07-21,2024,7,Bilbao,1,1,0,0,100.0,0.0,18.42,13.23
2024-07-21,2024,7,Madrid,4,4,0,0,75.0,0.0,22.11,40.69
2024-07-21,2024,7,Sevilla,2,2,0,0,0.0,0.0,31.13,13.81
2024-07-21,2024,7,Valencia,5,5,0,0,80.0,0.0,17.48,46.41
2024-07-22,2024,7,Barcelona,14,12,2,0,28.57,14.29,25.23,156.51
2024-07-22,2024,7,Bilbao,4,4,0,0,50.0,0.0,22.48,40.77
2024-07-22,2024,7,Madrid,14,12,1,1,57.14,7.14,21.35,153.49
2024-07-22,2024,7,Sevilla,5,5,0,0,60.0,0.0,20.95,69.26
2024-07-22,2024,7,Valencia,5,5,0,0,40.0,0.0,21.12,51.62
2024-07-23,2024,7,Barcelona,10,10,0,0,50.0,0.0,22.0,120.17
2024-07-23,2024,7,Bilbao,2,2,0,0,50.0,0.0,19.53,31.78
2024-07-23,2024,7,Madrid,20,18,2,0,65.0,10.0,15.51,224.38
2024-07-23,2024,7,Sevilla,7,4,1,2,42.86,14.29,20.12,77.19
2024-07-23,2024,7,Valencia,7,7,0,0,71.43,0.0,19.56,63.03
2024-07-24,2024,7,Barcelona,6,5,1,0,50.0,16.67,20.39,68.82
2024-07-24,2024,7,Bilbao,4,3,1,0,25.0,25.0,20.16,48.48
2024-07-24,2024,7,Madrid,15,13,1,1,73.33,6.67,20.7,159.68
2024-07-24,2024,7,Sevilla,5,5,0,0,80.0,0.0,22.99,42.64
2024-07-24,2024,7,Valencia,8,8,0,0,62.5,0.0,21.56,85.21
2024-07-25,2024,7,Barcelona,7,3,3,1,28.57,42.86,25.06,54.98
2024-07-25,2024,7,Bilbao,6,5,0,1,50.0,0.0,16.02,57.15
